#Ma	Ra	avg_velo[]	positive_stream_area_fraction[]
25.11886431509581	25.11886431509581	4.192408592267397	0.0
25.11886431509581	15.848931924611142	4.183878540614532	0.0
25.11886431509581	10.0	4.178526590638265	0.0
25.11886431509581	6.309573444801933	4.175161703949897	0.0
25.11886431509581	3.981071705534973	4.173043460062469	0.0
25.11886431509581	2.51188643150958	4.171708703011852	0.0
25.11886431509581	1.5848931924611136	4.170867294624358	0.0
25.11886431509581	1.0	4.170336706756801	0.0
39.810717055349734	1.0	6.000895432876714	0.0
39.810717055349734	1.5848931924611136	6.001559128165539	0.0
39.810717055349734	2.51188643150958	6.002611312618366	0.0
39.810717055349734	3.981071705534973	6.004279658814056	0.0
39.810717055349734	6.309573444801933	6.0069256832719145	0.0
39.810717055349734	10.0	6.01112412455303	0.0
39.810717055349734	15.848931924611142	6.017790003363374	0.0
39.810717055349734	25.11886431509581	6.028384411444432	0.0
39.810717055349734	39.810717055349734	6.045249833603029	0.0
39.810717055349734	63.09573444801933	6.072165855951123	0.0
39.810717055349734	100.0	6.115289019687986	0.0
39.810717055349734	158.48931924611142	6.1847856292150185	0.0
39.810717055349734	251.18864315095823	6.297753926215889	0.0
39.810717055349734	398.1071705534973	6.483570466036281	0.0
39.810717055349734	630.9573444801937	6.793545904388182	0.0
39.810717055349734	1000.0	7.31642368047646	0.0
39.810717055349734	1584.893192461114	8.193977219044962	0.0
39.810717055349734	2511.886431509582	9.611531471301872	0.0
39.810717055349734	3981.0717055349733	11.746210833967758	0.0
39.810717055349734	6309.573444801937	14.731555339972271	0.0
39.810717055349734	10000.0	18.68698011802981	0.0
39.810717055349734	15848.93192461114	23.76044091166894	0.0
39.810717055349734	25118.864315095823	30.143065294319417	0.0
39.810717055349734	39810.71705534977	38.057462392172255	0.0
39.810717055349734	63095.73444801943	47.71879508938362	0.0
39.810717055349734	100000.0	59.217269110493056	0.0
63.09573444801933	100000.0	59.8085203189585	0.0
63.09573444801933	63095.73444801943	48.32679960766926	0.0
63.09573444801933	39810.71705534977	38.73216225698066	0.0
63.09573444801933	25118.864315095823	30.922469284059016	0.0
63.09573444801933	15848.93192461114	24.686227805291182	0.0
63.09573444801933	10000.0	19.808018925708048	0.0
63.09573444801933	6309.573444801937	16.09830530795194	0.0
63.09573444801933	3981.0717055349733	13.390680352572153	0.0
63.09573444801933	2511.886431509582	11.517632289044021	0.0
63.09573444801933	1584.893192461114	10.291533052182473	0.0
63.09573444801933	1000.0	9.520850602656894	0.0
63.09573444801933	630.9573444801937	9.045553527970853	0.0
63.09573444801933	398.1071705534973	8.753327666853819	0.0
63.09573444801933	251.18864315095823	8.572921445460576	0.0
63.09573444801933	158.48931924611142	8.460913303133212	0.0
63.09573444801933	100.0	8.39102498270877	0.0
63.09573444801933	63.09573444801933	8.347255237619638	0.0
63.09573444801933	39.810717055349734	8.319772132615169	0.0
63.09573444801933	25.11886431509581	8.302485610407016	0.0
63.09573444801933	15.848931924611142	8.291600332777811	0.0
63.09573444801933	10.0	8.284740914145932	0.0
63.09573444801933	6.309573444801933	8.28041640203888	0.0
63.09573444801933	3.981071705534973	8.27768903738625	0.0
63.09573444801933	2.51188643150958	8.2759689566643	0.0
63.09573444801933	1.5848931924611136	8.274883855910707	0.0
63.09573444801933	1.0	8.274199282040552	0.0
100.0	1.0	11.089282097374516	0.0
100.0	1.5848931924611136	11.089930607638385	0.0
100.0	2.51188643150958	11.090958531331683	0.0
100.0	3.981071705534973	11.092587793104878	0.0
100.0	6.309573444801933	11.095170281220721	0.0
100.0	10.0	11.099264475557636	0.0
100.0	15.848931924611142	11.105755066557435	0.0
100.0	25.11886431509581	11.1160471006961	0.0
100.0	39.810717055349734	11.132371671921204	0.0
100.0	63.09573444801933	11.158276054946839	0.0
100.0	100.0	11.199409484929404	0.0
100.0	158.48931924611142	11.26478964843578	0.0
100.0	251.18864315095823	11.368854246249807	0.0
100.0	398.1071705534973	11.534790484910195	0.0
100.0	630.9573444801937	11.799885277199914	0.0
100.0	1000.0	12.223770880763468	0.0
100.0	1584.893192461114	12.899702292222306	0.0
100.0	2511.886431509582	13.965656554485488	0.0
100.0	3981.0717055349733	15.605699265907742	0.0
100.0	6309.573444801937	18.031928768821622	0.0
100.0	10000.0	21.456906962531363	0.0
100.0	15848.93192461114	26.083438848728132	0.0
100.0	25118.864315095823	32.11652867727231	0.0
100.0	39810.71705534977	39.77340477188392	0.0
100.0	63095.73444801943	49.266092242784865	0.0
100.0	100000.0	60.71407136351201	0.0
158.48931924611142	100000.0	62.08761852029269	0.0
158.48931924611142	63095.73444801943	50.70527933343304	0.0
158.48931924611142	39810.71705534977	41.36624085177006	0.0
158.48931924611142	25118.864315095823	33.92615297488899	0.0
158.48931924611142	15848.93192461114	28.163314290243402	0.0
158.48931924611142	10000.0	23.84389870644153	0.0
158.48931924611142	6309.573444801937	20.730428281590783	0.0
158.48931924611142	3981.0717055349733	18.578395177593364	0.0
158.48931924611142	2511.886431509582	17.145929867523275	0.0
158.48931924611142	1584.893192461114	16.21819672859738	0.0
158.48931924611142	1000.0	15.62692617428352	0.0
158.48931924611142	630.9573444801937	15.252972681829595	0.0
158.48931924611142	398.1071705534973	15.017155409295528	0.0
158.48931924611142	251.18864315095823	14.868559788488863	0.0
158.48931924611142	158.48931924611142	14.774919421129223	0.0
158.48931924611142	100.0	14.715893456125604	0.0
158.48931924611142	63.09573444801933	14.678676053368472	0.0
158.48931924611142	39.810717055349734	14.655204296675812	0.0
158.48931924611142	25.11886431509581	14.640399111799553	0.0
158.48931924611142	15.848931924611142	14.631059505243675	0.0
158.48931924611142	10.0	14.625167353247177	0.0
158.48931924611142	6.309573444801933	14.621449533389244	0.0
158.48931924611142	3.981071705534973	14.619104386304372	0.0
158.48931924611142	2.51188643150958	14.617624687272455	0.0
158.48931924611142	1.5848931924611136	14.616691055841395	0.0
158.48931924611142	1.0	14.616101972462236	0.0
251.18864315095823	1.0	19.101215101970254	0.0
251.18864315095823	1.5848931924611136	19.10173780167535	0.0
251.18864315095823	2.51188643150958	19.102566221914145	0.0
251.18864315095823	3.981071705534973	19.103879160829457	0.0
251.18864315095823	6.309573444801933	19.10595998181031	0.0
251.18864315095823	10.0	19.109257742672032	0.0
251.18864315095823	15.848931924611142	19.11448475067011	0.0
251.18864315095823	25.11886431509581	19.12276819657435	0.0
251.18864315095823	39.810717055349734	19.135895661921904	0.0
251.18864315095823	63.09573444801933	19.156698945805935	0.0
251.18864315095823	100.0	19.189663811351526	0.0
251.18864315095823	158.48931924611142	19.24189336033985	0.0
251.18864315095823	251.18864315095823	19.32462741161602	0.0
251.18864315095823	398.1071705534973	19.455627928882482	0.0
251.18864315095823	630.9573444801937	19.662888886357297	0.0
251.18864315095823	1000.0	19.990291114897346	0.0
251.18864315095823	1584.893192461114	20.505858312571135	0.0
251.18864315095823	2511.886431509582	21.312748582282623	0.0
251.18864315095823	3981.0717055349733	22.56113883142647	0.0
251.18864315095823	6309.573444801937	24.455236519062996	0.0
251.18864315095823	10000.0	27.246898319574694	0.0
251.18864315095823	15848.93192461114	31.213862679280723	0.0
251.18864315095823	25118.864315095823	36.635367863194865	0.0
251.18864315095823	39810.71705534977	43.779110735041485	0.0
251.18864315095823	63095.73444801943	52.89153821143859	0.0
251.18864315095823	100000.0	64.15269500424533	0.0
398.1071705534973	100000.0	67.23664965012036	0.0
398.1071705534973	63095.73444801943	56.18459341684165	0.0
398.1071705534973	39810.71705534977	47.394840845710036	0.0
398.1071705534973	25118.864315095823	40.63654472589028	0.0
398.1071705534973	15848.93192461114	35.62029535213406	0.0
398.1071705534973	10000.0	32.03279305399627	0.0
398.1071705534973	6309.573444801937	29.55717811939947	0.0
398.1071705534973	3981.0717055349733	27.899612966124366	0.0
398.1071705534973	2511.886431509582	26.814228820734275	0.0
398.1071705534973	1584.893192461114	26.11390731027984	0.0
398.1071705534973	1000.0	25.66611465837348	0.0
398.1071705534973	630.9573444801937	25.38132454080379	0.0
398.1071705534973	398.1071705534973	25.200772907097534	0.0
398.1071705534973	251.18864315095823	25.086520056385314	0.0
398.1071705534973	158.48931924611142	25.01430190940208	0.0
398.1071705534973	100.0	24.968684567778087	0.0
398.1071705534973	63.09573444801933	24.939881960290876	0.0
398.1071705534973	39.810717055349734	24.921700829049094	0.0
398.1071705534973	25.11886431509581	24.91022617318149	0.0
398.1071705534973	15.848931924611142	24.902984909052133	0.0
398.1071705534973	10.0	24.898415069519224	0.0
398.1071705534973	6.309573444801933	24.895532011159514	0.0
398.1071705534973	3.981071705534973	24.893712787839096	0.0
398.1071705534973	2.51188643150958	24.8925648811707	0.0
398.1071705534973	1.5848931924611136	24.89184057938602	0.0
398.1071705534973	1.0	24.891383567238947	0.0
630.9573444801937	1.0	32.47324886758641	0.0
630.9573444801937	1.5848931924611136	32.47364399550576	0.0
630.9573444801937	2.51188643150958	32.47427022350313	0.0
630.9573444801937	3.981071705534973	32.4752627055364	0.0
630.9573444801937	6.309573444801933	32.47683562714727	0.0
630.9573444801937	10.0	32.47932839821704	0.0
630.9573444801937	15.848931924611142	32.483278818244685	0.0
630.9573444801937	25.11886431509581	32.48953891823109	0.0
630.9573444801937	39.810717055349734	32.499459647908864	0.0
630.9573444801937	63.09573444801933	32.51517720101025	0.0
630.9573444801937	100.0	32.540075608758336	0.0
630.9573444801937	158.48931924611142	32.57950617707741	0.0
630.9573444801937	251.18864315095823	32.64192212223078	0.0
630.9573444801937	398.1071705534973	32.74065037038754	0.0
630.9573444801937	630.9573444801937	32.89663521942204	0.0
630.9573444801937	1000.0	33.14262469155056	0.0
630.9573444801937	1584.893192461114	33.52939995880522	0.0
630.9573444801937	2511.886431509582	34.13464755530545	0.0
630.9573444801937	3981.0717055349733	35.07462797304451	0.0
630.9573444801937	6309.573444801937	36.51733780296218	0.0
630.9573444801937	10000.0	38.69290386433135	0.0
630.9573444801937	15848.93192461114	41.89384835573584	0.0
630.9573444801937	25118.864315095823	46.45929432001264	0.0
630.9573444801937	39810.71705534977	52.74653406414706	0.0
630.9573444801937	63095.73444801943	61.100722505087774	0.0
630.9573444801937	100000.0	71.82026562437972	0.0
1000.0	100000.0	78.59952954804689	0.0
1000.0	63095.73444801943	68.36182412966606	0.0
1000.0	39810.71705534977	60.55699621880987	0.0
1000.0	25118.864315095823	54.80942215897454	0.0
1000.0	15848.93192461114	50.719214702357036	0.0
1000.0	10000.0	47.899015110754426	0.0
1000.0	6309.573444801937	46.00538108776758	0.0
1000.0	3981.0717055349733	44.75943088960465	0.0
1000.0	2511.886431509582	43.951379572288985	0.0
1000.0	1584.893192461114	43.43241367108185	0.0
1000.0	1000.0	43.10123936351259	0.0
1000.0	630.9573444801937	42.8907736828091	0.0
1000.0	398.1071705534973	42.75737216993722	0.0
1000.0	251.18864315095823	42.67295852068807	0.0
1000.0	158.48931924611142	42.61960000890516	0.0
1000.0	100.0	42.585894316806936	0.0
1000.0	63.09573444801933	42.56461201455002	0.0
1000.0	39.810717055349734	42.55117763387412	0.0
1000.0	25.11886431509581	42.542698004263386	0.0
1000.0	15.848931924611142	42.537347552100385	0.0
1000.0	10.0	42.53397116442257	0.0
1000.0	6.309573444801933	42.53184061637513	0.0
1000.0	3.981071705534973	42.530496255203076	0.0
1000.0	2.51188643150958	42.52964799029427	0.0
1000.0	1.5848931924611136	42.529112759234735	0.0
1000.0	1.0	42.52877504645521	0.0
1584.893192461114	1.0	56.0012868715619	0.0
1584.893192461114	1.5848931924611136	56.00157117375377	0.0
1584.893192461114	2.51188643150958	56.00202175800735	0.0
1584.893192461114	3.981071705534973	56.00273587428886	0.0
1584.893192461114	6.309573444801933	56.00386764309822	0.0
1584.893192461114	10.0	56.00566130237838	0.0
1584.893192461114	15.848931924611142	56.00850387640886	0.0
1584.893192461114	25.11886431509581	56.01300858965727	0.0
1584.893192461114	39.810717055349734	56.02014691642382	0.0
1584.893192461114	63.09573444801933	56.03145748305344	0.0
1584.893192461114	100.0	56.04937792792366	0.0
1584.893192461114	158.48931924611142	56.07776140735458	0.0
1584.893192461114	251.18864315095823	56.1227025175842	0.0
1584.893192461114	398.1071705534973	56.19381999482937	0.0
1584.893192461114	630.9573444801937	56.306260110725574	0.0
1584.893192461114	1000.0	56.48378371942996	0.0
1584.893192461114	1584.893192461114	56.76344639198648	0.0
1584.893192461114	2511.886431509582	57.20250574055819	0.0
1584.893192461114	3981.0717055349733	57.88817690680048	0.0
1584.893192461114	6309.573444801937	58.95042998516877	0.0
1584.893192461114	10000.0	60.57672864908698	0.0
1584.893192461114	15848.93192461114	63.025131624698	0.0
1584.893192461114	25118.864315095823	66.62933167662774	0.0
1584.893192461114	39810.71705534977	71.78922571034897	0.0
1584.893192461114	63095.73444801943	78.94632554241831	0.0
1584.893192461114	100000.0	88.54907633658301	0.0
2511.886431509582	100000.0	102.98563397868563	0.0
2511.886431509582	63095.73444801943	94.15347619902101	0.0
2511.886431509582	39810.71705534977	87.72067471148911	0.0
2511.886431509582	25118.864315095823	83.1803589952924	0.0
2511.886431509582	15848.93192461114	80.06613842434383	0.0
2511.886431509582	10000.0	77.98076378059693	0.0
2511.886431509582	6309.573444801937	76.61011898179146	0.0
2511.886431509582	3981.0717055349733	75.72137793749978	0.0
2511.886431509582	2511.886431509582	75.15050758960199	0.0
2511.886431509582	1584.893192461114	74.78612694558159	0.0
2511.886431509582	1000.0	74.55450970040087	0.0
2511.886431509582	630.9573444801937	74.40767795090989	0.0
2511.886431509582	398.1071705534973	74.31475542549687	0.0
2511.886431509582	251.18864315095823	74.25601390657758	0.0
2511.886431509582	158.48931924611142	74.21890599636026	0.0
2511.886431509582	100.0	74.19547471956398	0.0
2511.886431509582	63.09573444801933	74.18068285672533	0.0
2511.886431509582	39.810717055349734	74.17134778930249	0.0
2511.886431509582	25.11886431509581	74.16545654548004	0.0
2511.886431509582	15.848931924611142	74.16173893815059	0.0
2511.886431509582	10.0	74.15939309385614	0.0
2511.886431509582	6.309573444801933	74.15791288946262	0.0
2511.886431509582	3.981071705534973	74.15697891308811	0.0
2511.886431509582	2.51188643150958	74.15638960167571	0.0
2511.886431509582	1.5848931924611136	74.15601776647065	0.0
2511.886431509582	1.0	74.15578315239006	0.0
3981.0717055349733	1.0	98.6399304662366	0.0
3981.0717055349733	1.5848931924611136	98.64012012173941	0.0
3981.0717055349733	2.51188643150958	98.64042070380482	0.0
3981.0717055349733	3.981071705534973	98.6408970900237	0.0
3981.0717055349733	6.309573444801933	98.64165210062359	0.0
3981.0717055349733	10.0	98.64284868496823	0.0
3981.0717055349733	15.848931924611142	98.64474507599758	0.0
3981.0717055349733	25.11886431509581	98.64775048406959	0.0
3981.0717055349733	39.810717055349734	98.65251331002894	0.0
3981.0717055349733	63.09573444801933	98.6600608136449	0.0
3981.0717055349733	100.0	98.67202012225138	0.0
3981.0717055349733	158.48931924611142	98.69096762592571	0.0
3981.0717055349733	251.18864315095823	98.72098198131839	0.0
3981.0717055349733	398.1071705534973	98.76850913702354	0.0
3981.0717055349733	630.9573444801937	98.84373074245495	0.0
3981.0717055349733	1000.0	98.96268934108086	0.0
3981.0717055349733	1584.893192461114	99.15057891483526	0.0
3981.0717055349733	2511.886431509582	99.44675802603354	0.0
3981.0717055349733	3981.0717055349733	99.91221293408609	0.0
3981.0717055349733	6309.573444801937	100.64026035030128	0.0
3981.0717055349733	10000.0	101.77099111460947	0.0
3981.0717055349733	15848.93192461114	103.50888049318947	0.0
3981.0717055349733	25118.864315095823	106.14068970985188	0.0
3981.0717055349733	39810.71705534977	110.04761415658443	0.0
3981.0717055349733	63095.73444801943	115.70395290646032	0.0
3981.0717055349733	100000.0	123.65785674434935	0.0
6309.573444801937	100000.0	152.905319378379	0.0
6309.573444801937	63095.73444801943	145.90259154616734	0.0
6309.573444801937	39810.71705534977	141.0416528393732	0.0
6309.573444801937	25118.864315095823	137.75366213286415	0.0
6309.573444801937	15848.93192461114	135.5755039360293	0.0
6309.573444801937	10000.0	134.15499446773254	0.0
6309.573444801937	6309.573444801937	133.2388689321739	0.0
6309.573444801937	3981.0717055349733	132.65252510640207	0.0
6309.573444801937	2511.886431509582	132.27915010089384	0.0
6309.573444801937	1584.893192461114	132.0421772148385	0.0
6309.573444801937	1000.0	131.8920969347662	0.0
6309.573444801937	630.9573444801937	131.7971776349835	0.0
6309.573444801937	398.1071705534973	131.73719752909034	0.0
6309.573444801937	251.18864315095823	131.69931665799652	0.0
6309.573444801937	158.48931924611142	131.67540051674973	0.0
6309.573444801937	100.0	131.66030543341074	0.0
6309.573444801937	63.09573444801933	131.65077871921665	0.0
6309.573444801937	39.810717055349734	131.64476682870614	0.0
6309.573444801937	25.11886431509581	131.6409732078123	0.0
6309.573444801937	15.848931924611142	131.63857944575932	0.0
